msp_name,SAMEA2466922,SAMEA2467056,SAMEA2467068,SAMEA2467065,SAMEA2467032,SAMEA2467085,SAMEA2466902,SAMEA2467021,SAMEA2467070,SAMEA2467057,SAMEA2467034,SAMEA2467059,SAMEA2467010,SAMEA2467072,SAMEA2467066,SAMEA2467077,SAMEA2466917,SAMEA2467054,SAMEA2467013,SAMEA2466932,SAMEA2467082,SAMEA2466918,SAMEA2467033,SAMEA2466967,SAMEA2467048,SAMEA2466910,SAMEA2466928,SAMEA2466939,SAMEA2466997,SAMEA2466899,SAMEA2467025,SAMEA2466934,SAMEA2467023,SAMEA2466915,SAMEA2466996,SAMEA2466913,SAMEA2466940,SAMEA2466903,SAMEA2466898,SAMEA2467036,SAMEA2466980,SAMEA2466904,SAMEA2467049,SAMEA2466900,SAMEA2466936,SAMEA2467016,SAMEA2466943,SAMEA2466897,SAMEA2466950,SAMEA2466937,SAMEA2466889,SAMEA2467003,SAMEA2467002,SAMEA2467039,SAMEA2466975,SAMEA2467076,SAMEA2466921,SAMEA2466935,SAMEA2466947,SAMEA2466891,SAMEA2466901,SAMEA2467058,SAMEA2466916,SAMEA2466912,SAMEA2466973,SAMEA2467067,SAMEA2467006,SAMEA2467069,SAMEA2466993,SAMEA2466945,SAMEA2467075,SAMEA2467001,SAMEA2466960,SAMEA2466988,SAMEA2467027,SAMEA2466984,SAMEA2466999,SAMEA2466914,SAMEA2467044,SAMEA2466924,SAMEA2466895,SAMEA2467019,SAMEA2467014,SAMEA2467084,SAMEA2466981,SAMEA2466959,SAMEA2466887,SAMEA2466948,SAMEA2467008,SAMEA2467042,SAMEA2467074,SAMEA2466907,SAMEA2467012,SAMEA2466968,SAMEA2466972,SAMEA2466911,SAMEA2466933,SAMEA2467017,SAMEA2467052,SAMEA2466926,SAMEA2467050,SAMEA2466963,SAMEA2466892,SAMEA2466986,SAMEA2467053,SAMEA2467062,SAMEA2466989,SAMEA2466952,SAMEA2467024,SAMEA2467037,SAMEA2466971,SAMEA2467031,SAMEA2466888,SAMEA2467035,SAMEA2466905,SAMEA2466958,SAMEA2467020,SAMEA2467018,SAMEA2466925,SAMEA2467009,SAMEA2467030,SAMEA2466923,SAMEA2466964,SAMEA2466970,SAMEA2466949,SAMEA2467078,SAMEA2466983,SAMEA2467055,SAMEA2466992,SAMEA2467026,SAMEA2467004,SAMEA2466965,SAMEA2466995,SAMEA2467041,SAMEA2467029,SAMEA2466955,SAMEA2467038,SAMEA2466957,SAMEA2466974,SAMEA2467073,SAMEA2467045,SAMEA2467028,SAMEA2467011,SAMEA2467047,SAMEA2467015,SAMEA2466991,SAMEA2467040,SAMEA2467060,SAMEA2466944,SAMEA2466894,SAMEA2467071,SAMEA2466930,SAMEA2466954,SAMEA2467051,SAMEA2466942,SAMEA2466953,SAMEA2466890,SAMEA2466938,SAMEA2466979,SAMEA2466977,SAMEA2466966,SAMEA2466951,SAMEA2466961,SAMEA2466976,SAMEA2466931,SAMEA2466908,SAMEA2467081,SAMEA2466946,SAMEA2466896,SAMEA2467064,SAMEA2466987,SAMEA2466927,SAMEA2466962,SAMEA2467046,SAMEA2466941,SAMEA2466998,SAMEA2467022,SAMEA2467063,SAMEA2467079,SAMEA2466956,SAMEA2466893,SAMEA2467080,SAMEA2467043,SAMEA2467061,SAMEA2466969,SAMEA2467083,SAMEA2466906
msp_0160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030573736902109,0.0,0.0,0.0,0.0,0.0,0.0,0.0068324190704636,0.0,0.0005418226527237,0.0,0.0,0.0,0.0,0.0,0.0,0.0002373508129141,0.0,0.0,0.0108788626367854,0.0,0.0338249433434055,0.0,0.0,0.0084843301598744,0.0,0.0559161801561055,0.0039754734382952,0.0033492867987506,0.0,0.0102279041407831,0.0,0.0,0.0,0.0,0.000385327880609,0.000524998498844,0.0,0.0,0.0003209599568973,0.0194375633613251,0.0,0.0,0.0,0.0,0.001872159583103,0.0,0.0,0.0,0.0217570552108094,0.0,0.0007392102374812,0.0,0.0017662091963565,0.0,0.0,0.0194982384266534,0.0,0.0,0.0,0.0,0.0004794009352865,0.0,0.0,0.0004495333908889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043801364206418,0.0,0.0020289575315408,0.0,0.0,0.0,0.0003053368376364,0.0,0.0,0.0071344132721337,0.0,0.0141068575528297,0.0,0.0145104048430945,0.0103299294517858,0.0,0.0,0.0107490641108559,0.0,0.0,0.0006486303356195,0.0,0.0,0.0032747845843262,0.0044985876555263,0.0116133434573527,0.0,0.0,0.0104102381501225,0.0,0.0,0.0005340329298243,0.0,0.0,0.0,0.0,0.0,0.0052928758088934,0.0003164502700512,0.0,0.0042493763949865,0.0,0.0003898186491897,0.0,0.0002355170658255,0.0345275719169307,0.0043671353812791,0.0,0.0,0.0177891803456561,0.0032178258616602,0.0002136193681612,0.0,0.0,0.0002897719630282,0.0,0.0,0.0,0.0,0.0,0.0064148944496448,0.0,0.0008347794810927,0.0,0.0,0.0,0.0143093109445386,0.0,0.0,0.0005073308341297,0.0,0.0104729955463623,0.0,0.0059735242558881,0.0,0.0,0.000396579640075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026294213361041,0.0,0.0,0.0,0.0,0.0,0.0004036892871035,0.0029285486092727,0.000501670539823,0.0,0.0,0.004945587098942,0.003740236331161,0.0,0.0
msp_0342,0.0,0.0,0.0,0.0010908931983149,0.0003713106086563,0.0031425112659505,0.0009682879338262,0.0,0.0004997777408186,0.0,0.0,0.0018987407437518,0.0004030688777662,0.0,0.0,0.0005007067852933,0.0,0.0,0.0,0.0,0.0,0.0,0.0023880170104587,0.0,0.0004498475888679,0.0,0.0,0.0,0.0003454528655372,0.0,0.0,0.0,0.0,0.0,0.0,0.0002996544163387,0.0,0.0,0.0,0.000329409976955,0.0,0.0,0.0,0.0,0.0012743100804108,0.0,0.0003243827870017,0.0003168350306629,0.0,0.0,0.0,0.000427518128889,0.0,0.0,0.0004324731946313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003071959036252,0.0,0.001095713222718,0.0,0.0,0.0002989076820776,0.0,0.0,0.0,0.0,0.0,0.0007064614125534,0.0,0.0002370583654104,0.0,0.0,0.0,0.0008499362980182,0.0,0.0003537588409642,0.0,0.0,0.000441944233743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003045017665373,0.0003149109032639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000552326633976,0.0037428452453234,0.0,0.0,0.0004254231472258,0.0,0.0,0.0004600490875674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009470365749252,0.0003276558077465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004031230654393,0.0,0.0,0.0,0.0,0.000786094616134,0.0,0.0,0.0002795375956356,0.0,0.0014209766296552,0.0,0.0,0.005503658824686,0.0,0.0,0.0,0.0,0.0,0.0,0.0010005502929515,0.0,0.0,0.0,0.0,0.0,0.0,0.0005476922146195,0.0,0.0,0.000359662052338,0.0,0.0,0.0,0.0,0.0025091334194773,0.0,0.0003917103208355,0.0,0.0004354601337449,0.0,0.0,0.0112155025138581,0.0,0.0,0.0,0.0
msp_0536,0.0001953851955729,0.0,0.0,0.0002161168712405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002349799254639,0.0002736460404094,0.0002272001427515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002054592397897,0.0,0.0002807464473577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000279515874313,0.0002322715395111,0.0,0.0002617329818523,0.0001006841954485,0.0028219623442881,0.0002586883737188,0.0,0.0,0.0,0.0,0.0002312989640366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003069241971008,0.0,0.0,0.0,0.0,0.0001510425847371,0.0,0.0,0.0,0.0001736931812737,0.0048936854553716,0.0002018741301203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002195614062178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002030047157842,0.0,0.0,0.0,0.0001883520375121,0.0,0.0002320590247369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004681245806214,0.0,0.0,0.0,0.0,0.0,0.0,0.0001861124525092,0.0,0.0,0.0,0.000216773856919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002494187036713,0.0,0.0,0.0,0.0001830182882039,0.0,0.0,0.0,0.0,0.0
msp_0065,0.0,0.0,0.0003930794804047,0.0,0.0,0.0,0.0,0.0002929719022105,0.0,0.0005450527047014,0.0013113428368137,0.0,0.0004399744804324,0.0057829075276026,0.0,0.0,0.0,0.0005634761360391,0.0,0.0,0.0,0.0005157370803134,0.0,0.0050484634914764,0.0,0.0001909164574389,0.0,0.001222757415728,0.0,0.0055383288037102,0.0003075246959193,0.0,0.0071952503051328,0.0,0.0003337362966329,0.0006616051198053,0.0326037055834561,0.0,0.0,0.0011344683184388,0.0,0.0,0.0003390593475219,0.0,0.0,0.0,0.0002383283969106,0.0005702943728597,0.0003250320566735,0.0,0.0007834903505997,0.0,0.0,0.0309421331421071,0.0,0.0,0.0,0.0,0.0,0.0004588047235679,0.0019563520424809,0.001315984008157,0.0,0.0008075336095184,0.0058754630371465,0.0001843677952272,0.0008254285249115,0.0,0.0011940717597165,0.0,0.0,0.0,0.0,0.0011571987739075,0.0010046799566107,0.0013686350526486,0.0002673123847504,0.0011715779441557,0.0003258680099769,0.0,0.0003019548194209,0.0002567793897873,0.0,0.0028552228491878,0.0,0.0011250902727753,0.0006104217176565,0.0,0.0001998620991356,0.0,0.0007420341028417,0.0,0.0079041857897911,0.0612154215576739,0.0003566122192218,0.0093970590130045,0.0058357155844561,0.0024236848935152,0.0034933910955726,0.0003387292233928,0.0024892933197179,0.0004063370938786,0.0007994399508684,0.001090988179311,0.001265361778411,0.0005995067188997,0.0003644775545023,0.0002634554456358,0.0004584738708653,0.0,0.0006930600989236,0.0006108785148668,0.0006040270449114,0.0117400825259226,0.0,0.0,0.0055966130850814,0.0,0.0013822976611315,0.0,0.0155128425570377,0.0,0.0055371216729546,0.0621020354624923,0.0,0.0,0.0007918842395733,0.0042116696473962,0.0007795853402592,0.0013022974310679,0.0003837107228827,0.0052503275979971,0.0006086506041084,0.0,0.005356315117158,0.0010076164611109,0.0286424659336937,0.0008410786381543,0.0,0.0017118535383996,0.0,0.0081077838341001,0.000247824734242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004075356759579,0.0011152636881507,0.0,0.0,0.0004167034165531,0.0054201479891632,0.0005415783133219,0.0,0.0,0.0,0.0,0.0,0.0006343910451169,0.0002536010480038,0.0041351416594533,0.0105903784495127,0.0017373293759397,0.0,0.0,0.0,0.0,0.0002739440747905,0.0003544434223577,0.0002637210383616,0.0,0.0320857229430645,0.000392108235597,0.0,0.0003131722936255,0.0,0.0006423088853033,0.0,0.0003022338063474,0.0002098514384006,0.000925193579424,0.0008444207877939,0.000257321849426
msp_0056,0.0002230494920451,0.0001678368534508,0.003518354220849,0.000245762549828,0.0001515410028262,0.000183338817401,0.0003902640913326,0.0001379248700663,0.0002077738336967,0.0002497889913638,0.0,0.000588342944563,0.0,0.0003638275690711,0.0011201413584723,0.0001960619300742,0.0038254118117116,0.0002207728953889,0.0002376710267634,0.0001920423978671,0.0,0.0,0.0011738155979876,0.0,0.000246961424371,0.0001431444736413,0.0006329155493385,0.000159731131767,0.0003470327419305,0.0,0.0002157661558425,0.0,0.0,0.0002608217591581,0.0003168441096985,0.0002125988219757,0.0001745203827717,0.0,0.0,0.0002677911807619,0.0004079220796695,0.0,0.0002083553828309,0.0,0.0006902309184136,0.0001950449430184,0.0001536710941006,0.0001651305851711,0.0001089550427165,0.0001903933417483,0.0002389331512524,0.0002504560862877,0.0003651353005674,0.0,0.0001974204206099,0.0002043932590837,0.0,0.0002502451999404,0.0002545103956622,0.0003250628152843,0.0001910414819393,0.0001947083985907,0.0002487074233397,0.0,0.0002017225353466,0.000270749090247,0.0,0.0002760075932734,0.0002239787956741,0.0002561542187494,0.0,0.0,0.0001952754927998,0.0002289346148685,0.0,0.0,0.0,0.0002046611092889,0.0002189856484047,0.0002865605005983,0.0001775844700494,0.0,0.0013181040420221,0.0,0.000198143706033,0.0,0.0,0.0,0.0001516384195126,0.0001828919577439,0.0,0.000872905690938,0.0,0.0,0.0006911643492938,0.0,0.0001540307844297,0.0001783065847199,0.0019813904983543,0.0,0.0009523196602144,0.0002194034640692,0.0,0.000143565619809,0.0,0.0001270339919552,0.0002948764209922,0.0002536731724646,0.0002127604929023,0.0,0.0,0.0,0.0,0.0001696534122901,0.00029282269028,0.0002488517049339,0.0,0.0001965788906312,0.0001696464054667,0.0006776175096804,0.0,0.0,0.0,0.0001826187147339,0.0,0.0001582823625059,0.0,0.0002102854862883,0.0,0.0004087307248813,0.0001926397664866,0.0002203384428634,0.0001586804562713,0.0002168785730465,0.0001460754703606,0.000256004796586,0.0081319927930752,0.0003766840924215,0.0001714641297543,0.0052954466727174,0.0,0.0,0.000671922598139,0.0015231613038101,0.0002118682522737,0.0002463766551176,0.0002245524102251,0.0002998263205618,0.0001118778539956,0.0,0.0,0.0001849787704709,0.0012024278325948,0.0005237080383007,0.0001853125236787,0.0,0.0003053062213433,0.0002605573619505,0.0001999374242866,0.0,0.0003399818754584,0.0001536259945527,0.0001178676054224,0.0001947533303136,0.0001932699171342,0.0,0.0002593420614801,0.000152777499981,0.000378043700446,0.0002997573008073,0.0038763565265679,0.0002620244578597,0.000248929844548,0.0001614982424993,0.0010555144376655,0.0160077226062497,0.0001269024209773,0.0005388744025085,0.0,0.0005597685778064,0.0,0.0,0.0019640717202349,0.0,0.0,0.0,0.0
msp_0492,0.0,0.0,0.0,0.0002845261056427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004168070798307,0.0006067617107427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002936935045804,0.0,0.0,0.0009131422399705,0.0,0.0,0.0004879853100025,0.0,0.0,0.000290806560824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004582204789604,0.000214201721867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002433652578462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003508326355746,0.0,0.0003288165673053,0.0,0.0,0.0,0.0,0.0003328322408201,0.0,0.0,0.0,0.0001773339367927,0.0,0.0,0.0002838827753879,0.0,0.0,0.0,0.0,0.0002281951343788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003649928620045,0.0007483941515261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004109894452443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002610726981106,0.0,0.0001992763207294,0.0,0.0,0.000202181968757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005234823924165,0.0,0.0,0.0,0.0,0.0,0.0003122387650169,0.006671657310879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002383138948453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004316873644315,0.0,0.0,0.0,0.0,0.0,0.0,0.0002030677904554,0.0,0.0,0.0,0.0001963132272763,0.0
msp_1215,0.0007270176062194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003119537387786,0.0,0.0,0.0,0.0,0.0,0.0006452162444853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004893024054908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000480732351566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004820199152002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002336806496909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005995784305669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002525450126146,0.0,0.0,0.0,0.0,0.0003007476671798,0.0074733360374146,0.0,0.0,0.0002204242203659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002806901073826,0.0,0.0002446776084456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003248823728279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
msp_1509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005727149938851,0.0,0.0,0.0,0.0,0.0,0.0,0.0005997213327905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009262068416367,0.0,0.0004470078277616,0.0,0.0004095799926648,0.0004348633369184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003753070341986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
msp_1060c,0.0022973204286899,0.0004332473919863,0.0,0.004967773676448,0.0,0.000701462943812,0.0005774474162555,0.0004505814740971,0.0003585125663843,0.0,0.0005220926884176,0.0,0.0005442489515735,0.0016556103894004,0.0033955546913144,0.0011419906911969,0.0008936634039449,0.0004314893103172,0.0004902662314081,0.0004458009432561,0.0006474207426964,0.0003666176749316,0.0004408099712978,0.0002665042935397,0.0005228542958413,0.0005508638098735,0.0030141537467057,0.0028684532901406,0.0018032846091488,0.0002467252370659,0.0013900806888595,0.0009752298820009,0.0,0.0021169042819199,0.0004341496156567,0.0009694537656169,0.0006039380594164,0.0006566789882144,0.0004969029973837,0.0007821594786693,0.0003105135545795,0.0012918993810353,0.000428307763196,0.0004553252968609,0.0,0.0005687787387749,0.0020754580910895,0.0003935584511885,0.0003623048975881,0.0008265762993955,0.0011302845175437,0.000351343519342,0.0030586961728754,0.0006527979317636,0.0005668423233864,0.0013384503843505,0.0005841504079993,0.0004239101959033,0.0010356164297382,0.0005819919764538,0.0006032236084453,0.0003160134386986,0.0,0.0,0.0016998303878505,0.000762181602008,0.0006636658865635,0.0010276430096841,0.0016219280825214,0.0006803994277943,0.0015726102198535,0.0014986549589355,0.0008440958237522,0.0009755715581857,0.0006782996333331,0.0018897176584944,0.0007427566774072,0.00047444971579,0.0004139198048055,0.0008741153451632,0.0006842253293897,0.0005507541387554,0.0015164690221891,0.0005702547806624,0.0005115388954378,0.0005232691287548,0.0005474353080858,0.0003798391359071,0.0002970560600276,0.0004497078278388,0.0,0.0,0.0004823373641583,0.0002271396985752,0.0005883342541225,0.0006537292948628,0.0,0.0004290244541415,0.0004627373748235,0.0,0.0004317570213044,0.0004045666017286,0.0005124104545928,0.0004585891020536,0.0004368495891419,0.0039727834567129,0.0010698203721811,0.0006071890421145,0.0005336618876818,0.0,0.0010692883956268,0.0,0.0003250647868165,0.0003691964650783,0.0005881349514878,0.0006591063686462,0.0,0.0005899523289616,0.0004167916311523,0.0096341170411235,0.0,0.0,0.0006894651995433,0.0004221240111523,0.0006266450038014,0.0004798474695592,0.0,0.0018981664945859,0.0004398546786485,0.0012175850454781,0.0007030849140078,0.0005536404438356,0.0004631778241557,0.0004617393427697,0.0002795800603893,0.0004172426126264,0.0,0.0,0.0007849063175339,0.0008313198361602,0.0,0.0004115531913639,0.0009750552778157,0.0,0.0005379622091357,0.0011063609406116,0.0010944316555138,0.0017363047730897,0.0,0.0,0.0012405866763489,0.0008184327757021,0.0014651985912859,0.0008684274224955,0.0009003968133669,0.000484350604991,0.0005073932834158,0.0,0.000691538061863,0.000408909292296,0.0003053934896862,0.0008425611014578,0.0006058100540372,0.0006138846841803,0.000491278262106,0.0004505538348688,0.0,0.0010328280800069,0.0,0.0009434530072442,0.0011542027958456,0.0006852397574676,0.0004775720357411,0.0019042276821063,0.001239730134617,0.0005032743147715,0.0007111300603242,0.0011528460480035,0.0008070633060446,0.0041645246984357,0.0008091796540186,0.0009578637099196,0.0003860896620226,0.0004387977788751,0.0004592862561678,0.0017200852534619,0.0005142130278375
msp_1021,0.0,0.0,0.0,0.0003757383474196,0.0,0.0,0.0,0.0002940660991397,0.0,0.0,0.0002884363857889,0.0,0.0003474360252963,0.0,0.0,0.0,0.0,0.0005468701024822,0.0008195441094816,0.0004272603093035,0.0,0.0,0.0,0.0004057486522713,0.000283827101066,0.0001737097377204,0.0005377554768,0.0007633293860787,0.0,0.000462599106561,0.0002257565115867,0.0,0.0,0.0,0.0005367706634472,0.0003623313865491,0.0001913593838356,0.0002473579154417,0.0002191295257299,0.0004606504917212,0.0,0.0,0.0005567339340928,0.0040258399357796,0.0,0.0002613519914166,0.0009103339889782,0.0005623953945382,0.0007294169772166,0.0017298481132014,0.0002195263625495,0.0,0.000305414719976,0.0003993587625435,0.0,0.0029440305423971,0.0002567998319174,0.0,0.0002581100718984,0.0002079236868225,0.000212447656142,0.0005161419544877,0.0,0.0,0.0,0.0,0.0004345036335183,0.0002932545668234,0.0004924679685764,0.0063733370340564,0.0002703509211239,0.0,0.0002132735287336,0.0015241896591694,0.0004650060275031,0.0002349734274638,0.0,0.0001852643281052,0.0019119553283123,0.0003101519479468,0.0030335041775266,0.0002000879635853,0.0,0.0,0.0,0.0002647933680733,0.0002027615012914,0.0003507682063371,0.0002487479143086,8.86220745992065e-05,0.0001449748192566,0.0,0.0013669540497872,0.0001874684035942,0.0,0.0002529958214077,0.0,0.0001369179213811,0.0002238057502201,0.0,0.0003888120512719,0.0007065685294282,0.0002686238265492,0.0003346918279845,0.0,0.0002295538684694,0.0003834794684717,0.0003319932689792,0.0001447553010782,0.0002701503092679,0.0002023740262638,0.0003056037329062,0.0004708211219563,0.0003872603610009,0.0,0.0002683903721925,0.0002519165713088,0.0,0.0004892531491038,0.0,0.00021216416589,0.0,0.0002025595867527,0.0002651983566141,0.0004960321899122,0.0003074066535265,0.0010646144662632,0.0010350751111826,0.0004765950937891,0.0,0.0,0.0,0.0,0.0,0.0004634970663349,0.0004365170609652,0.0003309849092456,0.0002161285421045,0.0001837465787475,0.0002076683390319,0.0,0.0003533146159703,0.0,0.0020900602721684,0.0004369295536763,0.0006939994794882,0.0,0.0,0.0002278847542554,0.0,0.0,0.0002257927944383,0.0,0.0002751804117393,0.0002090432447161,0.0003747418380897,0.0002628105419577,0.0002039747527022,0.0003891029144252,0.0009905637489141,0.0,0.0002495556927143,0.0,0.0004029292955315,0.0006018130842592,0.0003637919797753,0.0,0.0,0.0002961668686126,0.0,0.0,0.0005260227601395,0.0003126161273419,0.0004966188787107,0.0034501586930067,0.0,0.0003427345321884,0.0,0.0,0.0,0.0003313822980656,0.0004202086843477,0.0,0.0002098883254439,0.0003400679053321,0.0,0.000463599172839
